# Dataset "Data 0" exported from GenX on Thu Jan 17 17:19:11 2019
# Column lables:
# x	I_simulated	I	error(I)
1.148000000000000131e+00 5.651926855133840733e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.152000000000000135e+00 4.290091299930508814e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.156000000000000139e+00 3.043536298504656112e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.159999999999999920e+00 1.978105244120199446e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.163999999999999924e+00 1.137579059613723570e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.167999999999999927e+00 5.430406611693596906e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.171999999999999931e+00 1.941400526328890017e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.175999999999999934e+00 7.190853264906934192e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.179999999999999938e+00 1.426917476028170244e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.183999999999999941e+00 3.627375999574515239e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.187999999999999945e+00 6.829837396281541496e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.191999999999999948e+00 1.053634333984587642e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.195999999999999952e+00 1.428188323799048983e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e+00 1.766671454572070509e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.203999999999999959e+00 2.037921974825097318e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.207999999999999963e+00 2.220875864643019973e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.211999999999999966e+00 2.304884230419890461e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.215999999999999970e+00 2.289167466024981021e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.219999999999999973e+00 2.181564398835897616e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.223999999999999977e+00 1.996768358636617910e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.227999999999999980e+00 1.754256141260882756e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.231999999999999984e+00 1.476111868666164935e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.235999999999999988e+00 1.184928585263224382e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e+00 9.019396643683856487e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.243999999999999995e+00 6.454937322062542001e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.247999999999999998e+00 4.299449203814503903e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.252000000000000002e+00 2.649886451222237125e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.256000000000000005e+00 1.554350629200994743e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000009e+00 1.013804024389799187e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.264000000000000012e+00 9.871218408173529417e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.268000000000000016e+00 1.398686660614942515e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.272000000000000020e+00 2.147656022132276776e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.276000000000000023e+00 3.118037474167813483e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e+00 4.188771589804220967e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.284000000000000030e+00 5.243135648723364664e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.288000000000000034e+00 6.176921593884925109e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.292000000000000037e+00 6.904995027034225533e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.296000000000000041e+00 7.365993525716051571e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e+00 7.525061988652802627e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.304000000000000048e+00 7.374643405691139381e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.308000000000000052e+00 6.933442410292496268e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.312000000000000055e+00 6.243756269814335525e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.316000000000000059e+00 5.367425838823542414e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000062e+00 4.380700837503511758e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.324000000000000066e+00 3.368343171087604141e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.328000000000000069e+00 2.417311732396133762e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.332000000000000073e+00 1.610383791549784222e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.336000000000000076e+00 1.020071668143244363e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000080e+00 7.031873867038525315e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.344000000000000083e+00 6.963897906385255323e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.348000000000000087e+00 1.013014986827298671e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.352000000000000091e+00 1.641439149458545369e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.356000000000000094e+00 2.545150867857890096e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000098e+00 3.664618454654854231e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.364000000000000101e+00 4.920928379092621340e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.368000000000000105e+00 6.221049302459951487e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.372000000000000108e+00 7.464449618510931553e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.376000000000000112e+00 8.550674542266490958e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000115e+00 9.387382531898127535e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.384000000000000119e+00 9.898261336660632093e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.388000000000000123e+00 1.003020154276047939e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.392000000000000126e+00 9.759108415714033030e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.396000000000000130e+00 9.093786294637359294e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e+00 8.077435004532818237e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.404000000000000137e+00 6.786451412686961683e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.408000000000000140e+00 5.326423330161597874e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.411999999999999922e+00 3.825424896920724661e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.415999999999999925e+00 2.424955971507714391e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.419999999999999929e+00 1.269093674731421567e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.423999999999999932e+00 4.926216082162045924e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.427999999999999936e+00 2.090513559176505033e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.431999999999999940e+00 4.995340793979915807e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.435999999999999943e+00 1.403664100160681734e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999947e+00 2.913094163773918469e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.443999999999999950e+00 4.968713772950272996e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.447999999999999954e+00 7.461895673735151617e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.451999999999999957e+00 1.024000716007681972e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.455999999999999961e+00 1.311603497454602791e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 1.588181289201669915e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.463999999999999968e+00 1.832399993777319080e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.467999999999999972e+00 2.024166502040999742e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.471999999999999975e+00 2.146411833294985889e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.475999999999999979e+00 2.186751390098223868e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999982e+00 2.138874677133145372e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.483999999999999986e+00 2.003528967564855248e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.487999999999999989e+00 1.788985539243036769e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.491999999999999993e+00 1.510912076323171359e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.495999999999999996e+00 1.191618551791447496e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 8.586934587740083116e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.504000000000000004e+00 5.430990493849133395e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.508000000000000007e+00 2.768442022908153456e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.512000000000000011e+00 9.039740401104839332e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.516000000000000014e+00 1.003594994802765589e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000018e+00 5.534720366770270695e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.524000000000000021e+00 2.371008361937054746e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.528000000000000025e+00 5.556958791517096276e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.532000000000000028e+00 1.000353152379726616e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.536000000000000032e+00 1.549173793529911257e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000036e+00 2.170121446828339256e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.544000000000000039e+00 2.822913752346846309e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.548000000000000043e+00 3.461733683944788974e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.552000000000000046e+00 4.038599050699944923e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.556000000000000050e+00 4.507165060052974355e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000053e+00 4.826685602008853621e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.564000000000000057e+00 4.965828199778473100e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.568000000000000060e+00 4.906028433375391557e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.572000000000000064e+00 4.644083686497153850e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.576000000000000068e+00 4.193723423877062360e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000071e+00 3.585952560555928713e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.584000000000000075e+00 2.868043126843707871e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.588000000000000078e+00 2.101143306674583817e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.592000000000000082e+00 1.356576674546742861e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.596000000000000085e+00 7.110115009683335482e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000089e+00 2.407827291247672489e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.604000000000000092e+00 1.573936111126299069e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.608000000000000096e+00 9.305914400752764805e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.612000000000000099e+00 5.115129160334535766e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.616000000000000103e+00 1.286666684109493829e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000107e+00 2.407476938337027085e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.624000000000000110e+00 3.834663663587881458e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.628000000000000114e+00 5.501139483046291277e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.632000000000000117e+00 7.314639442499963487e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.636000000000000121e+00 9.162544103838092101e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000124e+00 1.091873061481927554e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.644000000000000128e+00 1.245213437154599635e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.648000000000000131e+00 1.363656885826475523e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.652000000000000135e+00 1.436124214397648501e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.656000000000000139e+00 1.454133146802376059e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000142e+00 1.412793568439580641e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.664000000000000146e+00 1.311672008441505145e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.668000000000000149e+00 1.155459884989708426e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.671999999999999931e+00 9.543866116728507093e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.675999999999999934e+00 7.243286462483602669e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.679999999999999938e+00 4.865788936856125352e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.683999999999999941e+00 2.672574674409237700e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.687999999999999945e+00 9.636445005043770028e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.691999999999999948e+00 6.497479901210950045e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.695999999999999952e+00 3.128079779747709380e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999956e+00 2.035763523979353942e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.703999999999999959e+00 5.535696875351291558e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.707999999999999963e+00 1.106841215654476166e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.711999999999999966e+00 1.882544607599025231e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.715999999999999970e+00 2.891816189849273633e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.719999999999999973e+00 4.136530994785521560e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.723999999999999977e+00 5.608502195928405029e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.727999999999999980e+00 7.289192237390843855e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.731999999999999984e+00 9.149968595068733515e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.735999999999999988e+00 1.115289843671692267e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.739999999999999991e+00 1.325203866173772956e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.743999999999999995e+00 1.539514492619402375e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.747999999999999998e+00 1.752569850223168954e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.752000000000000002e+00 1.958513508576170334e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.756000000000000005e+00 2.151515533858926535e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000009e+00 2.326000199754162806e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.764000000000000012e+00 2.476860069914081294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.768000000000000016e+00 2.599647857960629693e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.772000000000000020e+00 2.690739350231296720e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.776000000000000023e+00 2.747462513625774372e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.780000000000000027e+00 2.768189547408571663e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.784000000000000030e+00 2.752389999805310294e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.788000000000000034e+00 2.700644165116252576e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.792000000000000037e+00 2.614616877375626827e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.796000000000000041e+00 2.496992634960163229e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000044e+00 2.351373850661749379e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.804000000000000048e+00 2.182145028625178881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.808000000000000052e+00 1.994306883170317291e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.812000000000000055e+00 1.793285829798562173e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.816000000000000059e+00 1.584725815536985882e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.820000000000000062e+00 1.374270961884872279e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.824000000000000066e+00 1.167348761851015951e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.828000000000000069e+00 9.689643721712038610e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.832000000000000073e+00 7.835166598975394636e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.836000000000000076e+00 6.146459486314450466e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.840000000000000080e+00 4.651218138741690378e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.844000000000000083e+00 3.367768725889450261e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848000000000000087e+00 2.304894954315359415e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.852000000000000091e+00 1.462150357061535672e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.856000000000000094e+00 8.306186437564000566e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000098e+00 3.940556967906840512e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.864000000000000101e+00 1.303240976350282575e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.868000000000000105e+00 1.301685238463277502e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.872000000000000108e+00 1.316195230191399346e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.876000000000000112e+00 1.009030976484260673e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000115e+00 2.470629538698496845e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.884000000000000119e+00 4.245117462906727889e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.888000000000000123e+00 6.092836816475125919e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.892000000000000126e+00 7.814045849815422391e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.896000000000000130e+00 9.254145772205689228e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000133e+00 1.030588359318007673e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.904000000000000137e+00 1.090871925846735417e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.908000000000000140e+00 1.104567886336311295e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.912000000000000144e+00 1.073811866153159865e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.916000000000000147e+00 1.003889677986548410e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000151e+00 9.024491527447046262e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.923999999999999932e+00 7.786617702087896952e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.927999999999999936e+00 6.423876312962369800e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.931999999999999940e+00 5.033930112459079420e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.935999999999999943e+00 3.706629657237487546e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.939999999999999947e+00 2.518426017566237568e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.943999999999999950e+00 1.528301967935009951e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.947999999999999954e+00 7.753401819632025759e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.951999999999999957e+00 2.779322771022906658e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.955999999999999961e+00 3.452447955734239255e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.959999999999999964e+00 2.570167562150507844e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.963999999999999968e+00 2.173378540192434424e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.967999999999999972e+00 5.644916716785277656e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.971999999999999975e+00 1.015703055435007431e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.975999999999999979e+00 1.517350016109320467e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.979999999999999982e+00 2.017751740368255446e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.983999999999999986e+00 2.470750445849370625e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.987999999999999989e+00 2.838565276255927130e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.991999999999999993e+00 3.093781031613835881e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.995999999999999996e+00 3.220407161788635549e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.214013018345918474e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.004000000000000004e+00 3.081009387990921297e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.008000000000000007e+00 2.837200217769070471e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.012000000000000011e+00 2.505769536097599177e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.016000000000000014e+00 2.114895201140128470e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.020000000000000018e+00 1.695192572548405050e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.024000000000000021e+00 1.277187763218968759e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.028000000000000025e+00 8.890029543923682871e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.032000000000000028e+00 5.544073513397544017e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.036000000000000032e+00 2.913494228901193715e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.040000000000000036e+00 1.110423317421384679e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.044000000000000039e+00 1.762843548749639492e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.048000000000000043e+00 8.403947763502530309e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.052000000000000046e+00 7.454455791523164593e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.056000000000000050e+00 2.022397573293650450e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.060000000000000053e+00 3.741198265574651865e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.064000000000000057e+00 5.708460606009848042e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.068000000000000060e+00 7.727321165521141384e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.072000000000000064e+00 9.612717749030466293e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.076000000000000068e+00 1.120464598506742401e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.080000000000000071e+00 1.237854075029257801e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.084000000000000075e+00 1.305220599343434801e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.088000000000000078e+00 1.318901689836249574e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.092000000000000082e+00 1.279741763415889733e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.096000000000000085e+00 1.192701437181601770e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000089e+00 1.066179824818587127e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.104000000000000092e+00 9.111212217481142351e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.108000000000000096e+00 7.399889832784631988e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.112000000000000099e+00 5.656938743846112852e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.116000000000000103e+00 4.005618094977517375e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.120000000000000107e+00 2.554172963117697079e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.124000000000000110e+00 1.388450661279717538e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.128000000000000114e+00 5.667466727265636790e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.132000000000000117e+00 1.171279184576776916e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.136000000000000121e+00 3.727466148824412524e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.140000000000000124e+00 2.966858681728153844e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.144000000000000128e+00 8.409208487938442912e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.148000000000000131e+00 1.597414291226643580e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.152000000000000135e+00 2.482310623177515948e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.156000000000000139e+00 3.407721214671664264e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.160000000000000142e+00 4.288814388840279316e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.164000000000000146e+00 5.050199840839383181e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.168000000000000149e+00 5.631158901539802352e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.172000000000000153e+00 5.989390672551052862e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.176000000000000156e+00 6.103080382795877501e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.180000000000000160e+00 5.971238744361646265e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.184000000000000163e+00 5.612398298047585686e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.188000000000000167e+00 5.061874553635005116e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.192000000000000171e+00 4.367897778201564366e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.196000000000000174e+00 3.586989518261681355e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000178e+00 2.778992936001835635e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.204000000000000181e+00 2.002167107057618015e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.208000000000000185e+00 1.308724515546471556e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.212000000000000188e+00 7.411323939039244945e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.216000000000000192e+00 3.294184997906920555e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.220000000000000195e+00 8.962794018296433877e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.224000000000000199e+00 2.347795742634489834e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.228000000000000203e+00 1.191603855316633050e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.232000000000000206e+00 3.531543024273634194e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.236000000000000210e+00 6.928405429639521438e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000213e+00 1.099659818680567135e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.244000000000000217e+00 1.532529880205158276e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.248000000000000220e+00 1.951235070805675467e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.252000000000000224e+00 2.319522394363677777e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.256000000000000227e+00 2.607678757299205786e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.260000000000000231e+00 2.794419862174209914e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.264000000000000234e+00 2.867986919588985534e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.268000000000000238e+00 2.826417052442138848e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.272000000000000242e+00 2.677021191456749742e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.276000000000000245e+00 2.435164107643450615e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.280000000000000249e+00 2.122490592324576772e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.284000000000000252e+00 1.764776459187241580e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.288000000000000256e+00 1.389601154525415168e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.292000000000000259e+00 1.024039905656284598e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.296000000000000263e+00 6.925584844578564898e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000266e+00 4.152650153083575878e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.304000000000000270e+00 2.066340020783806523e-06 0.000000000000000000e+00 0.000000000000000000e+00
